1991	3.912023005428146
2	2.302585092994046
20	3.2188758248682006
200	2.8134107167600364
2006	2.120263536200091
2007	1.7147984280919266
201	2.302585092994046
2011	2.8134107167600364
2019	3.2188758248682006
202	2.120263536200091
2041	2.8134107167600364
2046	2.8134107167600364
2057	2.5257286443082556
206	2.8134107167600364
2069	3.2188758248682006
2106	2.302585092994046
212	0.9162907318741551
214	2.5257286443082556
2140	2.120263536200091
2148	2.302585092994046
215	3.2188758248682006
2168	2.5257286443082556
2177	2.5257286443082556
2183	3.912023005428146
2196	2.5257286443082556
22	2.5257286443082556
2210	2.120263536200091
2229	2.8134107167600364
223	2.8134107167600364
2291	3.2188758248682006
2297	2.302585092994046
2301	2.8134107167600364
2302	3.2188758248682006
231	2.8134107167600364
232	2.120263536200091
2336	3.2188758248682006
2340	2.5257286443082556
2353	2.5257286443082556
236	1.9661128563728327
2380	3.912023005428146
2386	2.302585092994046
2388	3.2188758248682006
24	2.8134107167600364
242	2.5257286443082556
243	2.8134107167600364
244	2.5257286443082556
245	2.8134107167600364
246	1.7147984280919266
247	1.9661128563728327
249	1.8325814637483102
252	2.302585092994046
2524	3.2188758248682006
254	2.120263536200091
2546	3.912023005428146
258	2.120263536200091
259	2.8134107167600364
26	2.8134107167600364
260	3.2188758248682006
2607	2.5257286443082556
2615	3.912023005428146
264	2.5257286443082556
2645	2.8134107167600364
2646	3.912023005428146
27	2.8134107167600364
272	3.912023005428146
2731	2.302585092994046
274	2.8134107167600364
275	3.912023005428146
276	2.5257286443082556
2768	2.8134107167600364
279	2.8134107167600364
28	2.8134107167600364
2803	2.8134107167600364
282	1.8325814637483102
2847	2.5257286443082556
2858	3.2188758248682006
286	3.912023005428146
287	2.8134107167600364
288	3.912023005428146
2882	2.5257286443082556
2910	3.912023005428146
2926	3.2188758248682006
293	2.8134107167600364
294	3.912023005428146
295	1.9661128563728327
2958	3.2188758248682006
3	1.07880966137193
300	2.5257286443082556
3017	3.2188758248682006
3057	2.8134107167600364
3061	2.8134107167600364
3095	2.120263536200091
3096	2.302585092994046
312	2.5257286443082556
314	1.9661128563728327
3157	3.2188758248682006
317	1.5141277326297755
322	2.302585092994046
323	2.5257286443082556
324	2.8134107167600364
3259	2.302585092994046
331	1.3470736479666094
3311	3.912023005428146
332	2.8134107167600364
3331	2.5257286443082556
3378	3.2188758248682006
339	2.8134107167600364
340	2.8134107167600364
341	2.8134107167600364
3410	3.2188758248682006
3418	3.2188758248682006
342	1.9661128563728327
3422	3.2188758248682006
343	2.8134107167600364
344	2.302585092994046
345	2.8134107167600364
3464	2.8134107167600364
348	2.8134107167600364
35	3.912023005428146
353	2.8134107167600364
3533	3.912023005428146
3538	3.2188758248682006
359	2.120263536200091
3597	2.8134107167600364
360	3.912023005428146
3607	3.2188758248682006
361	3.912023005428146
3615	2.8134107167600364
362	1.6094379124341003
3648	3.2188758248682006
368	1.9661128563728327
3681	3.912023005428146
3735	2.8134107167600364
376	2.120263536200091
3799	3.912023005428146
3812	2.8134107167600364
3853	3.2188758248682006
3872	2.8134107167600364
389	2.8134107167600364
3896	2.302585092994046
395	2.8134107167600364
3958	2.302585092994046
397	2.5257286443082556
400	2.5257286443082556
4029	3.2188758248682006
404	2.302585092994046
405	2.120263536200091
4091	2.5257286443082556
413	3.2188758248682006
414	2.8134107167600364
4165	2.8134107167600364
4177	3.2188758248682006
42	2.8134107167600364
421	1.8325814637483102
425	2.8134107167600364
43	1.6094379124341003
430	2.302585092994046
4302	3.912023005428146
4310	3.912023005428146
434	1.6094379124341003
4345	3.2188758248682006
436	1.8325814637483102
440	2.8134107167600364
442	2.5257286443082556
443	2.8134107167600364
4432	3.2188758248682006
444	2.5257286443082556
446	2.302585092994046
448	2.5257286443082556
450	2.5257286443082556
4508	3.912023005428146
4523	3.912023005428146
4536	2.5257286443082556
4545	3.912023005428146
4546	3.2188758248682006
455	1.9661128563728327
458	2.302585092994046
459	2.5257286443082556
460	0.7765287894989963
463	2.8134107167600364
464	2.5257286443082556
4663	3.912023005428146
4667	3.2188758248682006
4674	3.2188758248682006
469	1.8325814637483102
471	2.8134107167600364
4712	3.912023005428146
4730	2.8134107167600364
478	2.8134107167600364
4785	3.912023005428146
4795	3.2188758248682006
484	2.8134107167600364
490	2.8134107167600364
4953	3.2188758248682006
496	2.8134107167600364
497	2.302585092994046
4984	3.912023005428146
499	2.5257286443082556
4993	3.912023005428146
4994	2.8134107167600364
500	2.8134107167600364
5019	3.912023005428146
502	2.8134107167600364
5053	2.5257286443082556
507	2.302585092994046
5088	3.2188758248682006
511	1.9661128563728327
5124	3.2188758248682006
52	1.4271163556401458
5204	2.8134107167600364
521	1.2729656758128876
5266	3.2188758248682006
527	2.5257286443082556
528	1.3470736479666094
5281	3.912023005428146
531	3.912023005428146
5388	3.2188758248682006
548	2.5257286443082556
550	2.5257286443082556
5517	2.120263536200091
552	2.8134107167600364
5585	3.912023005428146
5683	3.912023005428146
5698	2.5257286443082556
572	2.8134107167600364
5737	2.8134107167600364
5746	2.8134107167600364
5761	3.2188758248682006
5767	2.8134107167600364
5768	3.2188758248682006
5800	3.2188758248682006
581	2.8134107167600364
5812	3.912023005428146
5816	3.912023005428146
5819	3.2188758248682006
593	2.8134107167600364
599	2.120263536200091
600	1.2039728043259361
6006	2.5257286443082556
6022	3.912023005428146
61	2.8134107167600364
610	1.5141277326297755
615	1.6094379124341003
620	2.8134107167600364
623	1.4271163556401458
624	1.8325814637483102
625	3.2188758248682006
635	3.912023005428146
636	2.8134107167600364
638	2.302585092994046
6441	3.912023005428146
649	1.9661128563728327
656	2.302585092994046
66	3.912023005428146
664	2.8134107167600364
665	1.9661128563728327
673	2.5257286443082556
674	2.8134107167600364
676	2.302585092994046
6846	3.912023005428146
685	3.2188758248682006
69	2.302585092994046
693	3.2188758248682006
696	2.302585092994046
698	3.912023005428146
699	2.5257286443082556
7	2.120263536200091
70	2.120263536200091
700	2.5257286443082556
7019	3.912023005428146
7089	3.912023005428146
714	2.8134107167600364
718	1.8325814637483102
720	1.8325814637483102
728	2.5257286443082556
729	2.5257286443082556
7309	3.2188758248682006
734	2.8134107167600364
745	3.912023005428146
7460	3.912023005428146
755	2.8134107167600364
7652	2.302585092994046
7671	3.2188758248682006
7672	3.912023005428146
7676	1.8325814637483102
768	2.5257286443082556
7699	3.912023005428146
77	2.8134107167600364
772	2.120263536200091
775	1.9661128563728327
793	1.8325814637483102
794	2.8134107167600364
80	2.120263536200091
804	1.7147984280919266
810	2.5257286443082556
811	3.2188758248682006
813	2.8134107167600364
820	1.8325814637483102
83	2.8134107167600364
8345	3.912023005428146
8357	3.912023005428146
8363	3.912023005428146
8367	3.912023005428146
8368	3.2188758248682006
8383	3.912023005428146
847	2.8134107167600364
861	2.120263536200091
864	1.7147984280919266
866	2.5257286443082556
87	2.8134107167600364
871	1.9661128563728327
878	1.9661128563728327
8785	3.912023005428146
879	2.8134107167600364
88	1.6094379124341003
888	2.8134107167600364
892	3.2188758248682006
897	3.2188758248682006
9	2.5257286443082556
900	2.8134107167600364
910	2.8134107167600364
913	3.912023005428146
9220	3.912023005428146
9221	3.912023005428146
9230	3.2188758248682006
9243	3.912023005428146
9261	3.912023005428146
931	2.120263536200091
94	1.8325814637483102
940	2.8134107167600364
9431	3.2188758248682006
95	1.9661128563728327
953	3.2188758248682006
96	3.2188758248682006
961	2.5257286443082556
967	3.912023005428146
971	3.2188758248682006
985	2.5257286443082556
989	2.5257286443082556
999	1.9661128563728327
